 2012-11-02 11:32:03 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Request: 
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Authorization: ********************************************************************************************************************************************************************************************************************************************************************************
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-URL: http://twitter4j.org/en/twitter4j-2.2.6.xml
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client: Twitter4J
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Accept-Encoding: gzip
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | User-Agent: twitter4j http://twitter4j.org/ /2.2.6
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-Version: 2.2.6
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Post Params: status=Check%20out%20golddiggers310.appspot.com%21&include_entities=true
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Response: 
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | HTTP/1.1 401 Unauthorized
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | WWW-Authenticate: OAuth realm="http://api.twitter.com"
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Length: 100
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Transaction: 2fe727d1a1925ea7
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Expires: Fri, 02 Nov 2012 18:40:26 GMT
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: _twitter_sess=BAh7CCIKZmxhc2hJQzonQWN0aW9uQ29udHJvbGxlcjo6Rmxhc2g6OkZsYXNo%250ASGFzaHsABjoKQHVzZWR7ADoPY3JlYXRlZF9hdGwrCDwBaMI6AToHaWQiJTVl%250AYmY4NjJmMmI5ZDhmMjY5YTBmZWE3ZjM0Y2M3NGZk--5cc3481bcc7334409e29a71ddeb204ef25f368c2; domain=.twitter.com; path=/; HttpOnly
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: dnt=; domain=.twitter.com; path=/; expires=Thu, 01-Jan-1970 00:00:00 GMT
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: guest_id=v1%3A135188132689630920; domain=.twitter.com; path=/; expires=Mon, 03-Nov-2014 06:35:26 GMT
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: k=10.35.3.124.1351881326891056; path=/; expires=Fri, 09-Nov-12 18:35:26 GMT; domain=.twitter.com
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Server: tfe
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Cache-Control: no-cache, max-age=300
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Frame-Options: SAMEORIGIN
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Status: 401 Unauthorized
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Vary: Accept-Encoding
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Date: Fri, 02 Nov 2012 18:35:26 GMT
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Encoding: gzip
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Type: application/json; charset=utf-8
 2012-11-02 11:35:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | {"request":"\/1\/statuses\/update.json","error":"Read-only application cannot POST"}

 2012-11-02 11:35:47 | DEBUG | main | ca.ubc.cs310.golddiggers.propertytaxwatcher.server.social.twitter.Tweeter.main(Tweeter.java:73)      | test
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Request: 
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | POST http://api.twitter.com/1/statuses/update.json
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | OAuth base string: POST&http%3A%2F%2Fapi.twitter.com%2F1%2Fstatuses%2Fupdate.json&include_entities%3Dtrue%26oauth_consumer_key%3DS2kJzMGLchDwbi5pc8n7A%26oauth_nonce%3D3399285094%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1351881347%26oauth_token%3D921500394-68E7UPAwIxAUgecsOnGQbbICb4EWSReP281ElQWV%26oauth_version%3D1.0%26status%3DCheck%2520out%2520golddiggers310.appspot.com%2521
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | OAuth signature: SpVU7QeOVXyD4GDMk1Qf66M1QrQ=
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Authorization: *******************************************************************************************************************************************************************************************************************************************************************************
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-URL: http://twitter4j.org/en/twitter4j-2.2.6.xml
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client: Twitter4J
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Accept-Encoding: gzip
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | User-Agent: twitter4j http://twitter4j.org/ /2.2.6
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-Version: 2.2.6
 2012-11-02 11:35:47 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Post Params: status=Check%20out%20golddiggers310.appspot.com%21&include_entities=true
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Response: 
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | HTTP/1.1 401 Unauthorized
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | WWW-Authenticate: OAuth realm="http://api.twitter.com"
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Length: 100
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Transaction: 34eb4e975fe79c7b
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Expires: Fri, 02 Nov 2012 18:40:48 GMT
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: _twitter_sess=BAh7CDoPY3JlYXRlZF9hdGwrCHtUaMI6ASIKZmxhc2hJQzonQWN0aW9uQ29u%250AdHJvbGxlcjo6Rmxhc2g6OkZsYXNoSGFzaHsABjoKQHVzZWR7ADoHaWQiJTY3%250AOWRkYjNhMmU1YmYyNDQyM2NmN2UwMDY1M2E4ZTVl--2b092ebe888c83a3a8db18ff68262b6ad50f5fab; domain=.twitter.com; path=/; HttpOnly
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: dnt=; domain=.twitter.com; path=/; expires=Thu, 01-Jan-1970 00:00:00 GMT
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: guest_id=v1%3A135188134820340737; domain=.twitter.com; path=/; expires=Mon, 03-Nov-2014 06:35:48 GMT
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: k=10.36.73.122.1351881348198670; path=/; expires=Fri, 09-Nov-12 18:35:48 GMT; domain=.twitter.com
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Server: tfe
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Cache-Control: no-cache, max-age=300
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Frame-Options: SAMEORIGIN
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Status: 401 Unauthorized
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Vary: Accept-Encoding
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Date: Fri, 02 Nov 2012 18:35:48 GMT
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Encoding: gzip
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Type: application/json; charset=utf-8
 2012-11-02 11:35:48 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | {"request":"\/1\/statuses\/update.json","error":"Read-only application cannot POST"}

 2012-11-02 11:42:42 | DEBUG | main | ca.ubc.cs310.golddiggers.propertytaxwatcher.server.social.twitter.Tweeter.main(Tweeter.java:73)      | test
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Request: 
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | POST http://api.twitter.com/1/statuses/update.json
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | OAuth base string: POST&http%3A%2F%2Fapi.twitter.com%2F1%2Fstatuses%2Fupdate.json&include_entities%3Dtrue%26oauth_consumer_key%3DS2kJzMGLchDwbi5pc8n7A%26oauth_nonce%3D57030812%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1351881762%26oauth_token%3D921500394-wDcbdF241spKkpUEtvN4474EwoKQ38opTWZ9PVPC%26oauth_version%3D1.0%26status%3DCheck%2520out%2520golddiggers310.appspot.com%2521
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | OAuth signature: cIGA44HmP6plhPt81VEiCyrUMgs=
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Authorization: *****************************************************************************************************************************************************************************************************************************************************************************
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-URL: http://twitter4j.org/en/twitter4j-2.2.6.xml
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client: Twitter4J
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Accept-Encoding: gzip
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | User-Agent: twitter4j http://twitter4j.org/ /2.2.6
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-Version: 2.2.6
 2012-11-02 11:42:42 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Post Params: status=Check%20out%20golddiggers310.appspot.com%21&include_entities=true
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Response: 
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | HTTP/1.1 200 OK
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Runtime: 0.15045
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | ETag: "4bfa5311dbe2949eef0e6541d81a1f7c"
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Length: 784
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Transaction: ff5b927430362c57
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-MID: 7de6f97a93f8ac9947d97d4cb22d4729fb3373c1
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Expires: Tue, 31 Mar 1981 05:00:00 GMT
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Last-Modified: Fri, 02 Nov 2012 18:42:44 GMT
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Access-Level: read-write-directmessages
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: _twitter_sess=BAh7CSIKZmxhc2hJQzonQWN0aW9uQ29udHJvbGxlcjo6Rmxhc2g6OkZsYXNo%250ASGFzaHsABjoKQHVzZWR7ADoMY3NyZl9pZCIlOWUxN2ZkMWFjODhjMmNhMjM0%250AMjI1ZGEwYTY5ZThjOTY6D2NyZWF0ZWRfYXRsKwjjrW7COgE6B2lkIiVmOGFi%250AMGE0MDcwNGZhODQyNmZhM2E0ZTlkNDg4NThmMA%253D%253D--3cd897e968e11e0e8df9fccff824f000a34f90d4; domain=.twitter.com; path=/; HttpOnly
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: twid=u%3D921500394%7CQgStlMKcnLyTnN6YWINxo4j%2B3Yc%3D; domain=.twitter.com; path=/; secure
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: lang=en; path=/
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: lang=en; path=/
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: lang=en; path=/
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: dnt=; domain=.twitter.com; path=/; expires=Thu, 01-Jan-1970 00:00:00 GMT
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: guest_id=v1%3A135188176431245029; domain=.twitter.com; path=/; expires=Mon, 03-Nov-2014 06:42:44 GMT
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: k=10.35.36.121.1351881764308532; path=/; expires=Fri, 09-Nov-12 18:42:44 GMT; domain=.twitter.com
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Server: tfe
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Cache-Control: no-cache, no-store, must-revalidate, pre-check=0, post-check=0
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Pragma: no-cache
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Status: 200 OK
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Frame-Options: SAMEORIGIN
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Date: Fri, 02 Nov 2012 18:42:44 GMT
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Vary: Accept-Encoding
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Encoding: gzip
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Type: application/json; charset=utf-8
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Transaction-Mask: a6183ffa5f8ca943ff1b53b5644ef1147802bca3
 2012-11-02 11:42:44 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | {"contributors":null,"text":"Check out http://t.co/gMGpFWKD!","geo":null,"retweeted":false,"in_reply_to_screen_name":null,"possibly_sensitive":false,"truncated":false,"entities":{"urls":[{"expanded_url":"http://golddiggers310.appspot.com","indices":[10,30],"display_url":"golddiggers310.appspot.com","url":"http://t.co/gMGpFWKD"}],"hashtags":[],"user_mentions":[]},"in_reply_to_status_id_str":null,"id":264437402213445632,"source":"<a href=\"http://golddiggers310.appspot.com/\" rel=\"nofollow\">Property Tax Watcher<\/a>","in_reply_to_user_id_str":null,"favorited":false,"in_reply_to_status_id":null,"created_at":"Fri Nov 02 18:42:44 +0000 2012","retweet_count":0,"in_reply_to_user_id":null,"id_str":"264437402213445632","place":null,"user":{"location":"","default_profile":true,"profile_background_tile":false,"statuses_count":1,"lang":"en","profile_link_color":"0084B4","id":921500394,"following":false,"favourites_count":0,"protected":false,"profile_text_color":"333333","verified":false,"contributors_enabled":false,"description":"","name":"Gold Diggers","profile_sidebar_border_color":"C0DEED","profile_background_color":"C0DEED","created_at":"Fri Nov 02 18:13:56 +0000 2012","default_profile_image":true,"followers_count":0,"geo_enabled":false,"profile_image_url_https":"https://si0.twimg.com/sticky/default_profile_images/default_profile_3_normal.png","profile_background_image_url":"http://a0.twimg.com/images/themes/theme1/bg.png","profile_background_image_url_https":"https://si0.twimg.com/images/themes/theme1/bg.png","follow_request_sent":false,"url":null,"utc_offset":null,"time_zone":null,"notifications":false,"profile_use_background_image":true,"friends_count":0,"profile_sidebar_fill_color":"DDEEF6","screen_name":"GoldDiggers310","id_str":"921500394","profile_image_url":"http://a0.twimg.com/sticky/default_profile_images/default_profile_3_normal.png","listed_count":0,"is_translator":false},"coordinates":null}
 2012-11-02 11:42:44 | DEBUG | updateStatus | ubc.cs310.golddiggers.propertytaxwatcher.server.social.twitter.Tweeter.updateStatus(Tweeter.java:68) | Successfully updated status to Check out golddiggers310.appspot.com!.
 2012-11-02 20:08:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Request: 
 2012-11-02 20:08:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | POST http://api.twitter.com/1/statuses/update.json
 2012-11-02 20:08:26 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | OAuth base string: POST&http%3A%2F%2Fapi.twitter.com%2F1%2Fstatuses%2Fupdate.json&include_entities%3Dtrue%26oauth_consumer_key%3DS2kJzMGLchDwbi5pc8n7A%26oauth_nonce%3D914922469%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1351912106%26oauth_token%3D921500394-wDcbdF241spKkpUEtvN4474EwoKQ38opTWZ9PVPC%26oauth_version%3D1.0%26status%3DTweety%2520Twoot
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | OAuth signature: SnEGkXGSEsnAnL+HFVOuDw9hIGg=
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Authorization: ********************************************************************************************************************************************************************************************************************************************************************************
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-URL: http://twitter4j.org/en/twitter4j-2.2.6.xml
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client: Twitter4J
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Accept-Encoding: gzip
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | User-Agent: twitter4j http://twitter4j.org/ /2.2.6
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Twitter-Client-Version: 2.2.6
 2012-11-02 20:08:27 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:76)                  | Post Params: status=Tweety%20Twoot&include_entities=true
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Response: 
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | HTTP/1.1 200 OK
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Runtime: 0.12761
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | ETag: "ead337d017bf5f4a9c9153953fb92457"
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Length: 730
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Transaction: eae61b8b01da9374
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-MID: ebd2d03c2ca6a94348b0be9edf77c2f61bc6e241
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Expires: Tue, 31 Mar 1981 05:00:00 GMT
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Last-Modified: Sat, 03 Nov 2012 03:08:27 GMT
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Access-Level: read-write-directmessages
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: _twitter_sess=BAh7CToMY3NyZl9pZCIlZGZlNWZmZWI3YTIyZGZkNWFkODUyZWFlZjIxNDIy%250AZTY6D2NyZWF0ZWRfYXRsKwg0rT3EOgEiCmZsYXNoSUM6J0FjdGlvbkNvbnRy%250Ab2xsZXI6OkZsYXNoOjpGbGFzaEhhc2h7AAY6CkB1c2VkewA6B2lkIiUxZjMw%250AZTg5YzRkNGNjNjdiMDM5MjBkMTgxYzg1MWIxYw%253D%253D--3618484afd3e0a967b06c71abb1139b96428f355; domain=.twitter.com; path=/; HttpOnly
